,id,name,description,date_verified,category_icon_path,category_icon_pin_path,category_icon_pin_closed_path,amenities,country,category,location
250,37311,Rico Dolores River,A large space between the road and the river. right on county line marker,2021-10-10 00:00:00 UTC,/assets/icons/wild-camp-f910ec32e5acbce82a3719ca8d1e4b9970f8682688f72d9d7978b27f628ebc61.png,/assets/icons/wild-camp-pin-e04fcb3c10cd4d39ab9eeaa3597ea3c567c95ee51b585cd3296caa6e4f5d85e1.png,/assets/icons/wild-camp-pin_closed-d099f816420d8b3102180bb85fadd97dff3e2be4bcc391f293909246111552d0.png,"{'Open': 'Yes', 'Electricity': 'No', 'Wifi': 'No', 'Kitchen': 'No', 'Restaurant': 'No', 'Showers': 'No', 'Water': 'Natural Source', 'Toilets': 'No', 'Big Rig Friendly': 'Yes', 'Tent Friendly': 'Yes', 'Pet Friendly': 'Yes'}",United States,Wild Camping,"{'latitude': 37.63860291, 'longitude': -108.05959836, 'altitude': 2568.0, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
251,39999,Dolores - San Juan Nf,"Nice spot everywhere during 2mi with fire pit 
no services 
road paved at 200ft 
(campground 14 days free )",2021-08-25 00:00:00 UTC,/assets/icons/wild-camp-f910ec32e5acbce82a3719ca8d1e4b9970f8682688f72d9d7978b27f628ebc61.png,/assets/icons/wild-camp-pin-e04fcb3c10cd4d39ab9eeaa3597ea3c567c95ee51b585cd3296caa6e4f5d85e1.png,/assets/icons/wild-camp-pin_closed-d099f816420d8b3102180bb85fadd97dff3e2be4bcc391f293909246111552d0.png,"{'Open': 'Yes', 'Electricity': 'No', 'Wifi': 'No', 'Kitchen': 'No', 'Restaurant': 'No', 'Showers': 'No', 'Water': 'No', 'Toilets': 'No', 'Big Rig Friendly': 'Yes', 'Tent Friendly': 'Yes', 'Pet Friendly': 'Yes'}",United States,Wild Camping,"{'latitude': 37.5424036, 'longitude': -108.457791, 'altitude': 2330.0, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
252,58285,Canyon of the Ancients NM,"Amazing view!!!
In BLM managed NM. Free. 
Access via dirt road. High clearance 2WD is no problem (we have a VW vanagon).
...amazing view. Google maps gets you to the left turn onto BLM. See sign.
(It's 1 mile past the trailhead on the left.)",2021-11-28 00:00:00 UTC,/assets/icons/wild-camp-f910ec32e5acbce82a3719ca8d1e4b9970f8682688f72d9d7978b27f628ebc61.png,/assets/icons/wild-camp-pin-e04fcb3c10cd4d39ab9eeaa3597ea3c567c95ee51b585cd3296caa6e4f5d85e1.png,/assets/icons/wild-camp-pin_closed-d099f816420d8b3102180bb85fadd97dff3e2be4bcc391f293909246111552d0.png,"{'Open': 'Yes', 'Electricity': 'No', 'Wifi': 'Yes - Slow', 'Kitchen': 'No', 'Restaurant': 'No', 'Showers': 'No', 'Water': 'No', 'Toilets': 'No', 'Big Rig Friendly': 'No', 'Tent Friendly': 'Yes', 'Pet Friendly': 'Yes'}",United States,Wild Camping,"{'latitude': 37.38370666, 'longitude': -108.8049792, 'altitude': 2120.0, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
253,58753,Mancos State Park Campground,"Great camping at the Mancoa State Park, $18 camping, $7 parking fees. camp sites have gravel, restrooms are super clean (pit toilet). Park ranger bis very nice and comes around a few times a day. Recommend..",2021-11-05 08:35:33 UTC,/assets/icons/camping-ba93161fdbc528d499c6dd5debc56e188b989079b6c6a742b6a0ff9b94ec09f6.png,/assets/icons/camping-pin-fbff58852a525ae180b78f8f954e38eb0035d326550b8887e7e47dd6133aa493.png,/assets/icons/camping-pin_closed-c72f8255262c0ab2532692f447733aae42c2477ee666c1064bec57cbb3e42254.png,"{'Open': 'Yes', 'Electricity': 'No', 'Wifi': 'No', 'Kitchen': 'No', 'Restaurant': 'No', 'Showers': 'No', 'Water': 'Natural Source', 'Toilets': 'Pit Toilets', 'Big Rig Friendly': 'Yes', 'Tent Friendly': 'Yes', 'Pet Friendly': 'Yes', 'Sanitation Dump Station': 'Yes'}",United States,Established Campground,"{'latitude': 37.41001782, 'longitude': -108.26459608, 'altitude': 2368.0, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
254,59314,Just off FR 527,"Nice grassy spot up off of 527, has fire pit. Plenty of room for rv if so inclined. This is dry camping so pack in - pack out.",2020-08-12 00:00:00 UTC,/assets/icons/camping-ba93161fdbc528d499c6dd5debc56e188b989079b6c6a742b6a0ff9b94ec09f6.png,/assets/icons/camping-pin-fbff58852a525ae180b78f8f954e38eb0035d326550b8887e7e47dd6133aa493.png,/assets/icons/camping-pin_closed-c72f8255262c0ab2532692f447733aae42c2477ee666c1064bec57cbb3e42254.png,"{'Open': 'Yes', 'Electricity': 'No', 'Wifi': 'No', 'Kitchen': 'No', 'Restaurant': 'No', 'Showers': 'No', 'Water': 'No', 'Toilets': 'No', 'Big Rig Friendly': 'Yes', 'Tent Friendly': 'Yes', 'Pet Friendly': 'Yes', 'Sanitation Dump Station': 'Unknown'}",United States,Established Campground,"{'latitude': 37.53330627, 'longitude': -108.41356258, 'altitude': 2384.0, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
255,60773,Maverick Gas Station,Dump and non-potable water for free at the RV place.,2021-11-20 00:00:00 UTC,/assets/icons/sanitation-9f324e6a4196afefaf9b3f8e37695d4169d20a92ae67636754c50a9aec33cde1.png,/assets/icons/sanitation-pin-0bf64d8cb515d472c55b0d798bebc6350a2a9b965085e074de43ef38a9c203ca.png,/assets/icons/sanitation-pin_closed-15407288c1497875f55db915850a294f5682c8e1622e3347691d28c138daa7f6.png,{'Open': 'Yes'},United States,Sanitation Dump Station,"{'latitude': 37.35299060896514, 'longitude': -108.55457081825537, 'altitude': 1878.5347900390625, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
256,60835,"san juan nf road 567, near mancos","wide open field with aspens surrounding and views to the west looking over mancos.  seems to be mainly used by utvs/ATVs, maybe popular with hunters during the season.  road to this site will require high clearance, maybe 4x4 depending on conditions of the road. we had slow Verizon LTE, but enough for checking email.",2020-09-11 00:00:00 UTC,/assets/icons/wild-camp-f910ec32e5acbce82a3719ca8d1e4b9970f8682688f72d9d7978b27f628ebc61.png,/assets/icons/wild-camp-pin-e04fcb3c10cd4d39ab9eeaa3597ea3c567c95ee51b585cd3296caa6e4f5d85e1.png,/assets/icons/wild-camp-pin_closed-d099f816420d8b3102180bb85fadd97dff3e2be4bcc391f293909246111552d0.png,"{'Open': 'Yes', 'Electricity': 'No', 'Wifi': 'No', 'Kitchen': 'No', 'Restaurant': 'No', 'Showers': 'No', 'Water': 'No', 'Toilets': 'No', 'Big Rig Friendly': 'No', 'Tent Friendly': 'Yes', 'Pet Friendly': 'Yes'}",United States,Wild Camping,"{'latitude': 37.38835826, 'longitude': -108.18747716, 'altitude': 2678.0, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
257,61251,Cherry Creek Gravel Pit,"Great pull-out for a quick stop or for a few days of exploring around Durango. We stopped here in route to Moab and would definitely stay here again. Several rigs showed up later in the evening, but it was quiet and peaceful. Plenty of down wood if conditions are good for a fire. There was unfortunately a few mule deer carcasses that had been dropped there, but that is expected with spots so close to the highway.",2021-06-07 00:00:00 UTC,/assets/icons/wild-camp-f910ec32e5acbce82a3719ca8d1e4b9970f8682688f72d9d7978b27f628ebc61.png,/assets/icons/wild-camp-pin-e04fcb3c10cd4d39ab9eeaa3597ea3c567c95ee51b585cd3296caa6e4f5d85e1.png,/assets/icons/wild-camp-pin_closed-d099f816420d8b3102180bb85fadd97dff3e2be4bcc391f293909246111552d0.png,"{'Open': 'Yes', 'Electricity': 'No', 'Wifi': 'No', 'Kitchen': 'No', 'Restaurant': 'No', 'Showers': 'No', 'Water': 'No', 'Toilets': 'No', 'Big Rig Friendly': 'Yes', 'Tent Friendly': 'Yes', 'Pet Friendly': 'Yes'}",United States,Wild Camping,"{'latitude': 37.32892, 'longitude': -108.11982, 'altitude': 0.0, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
258,67894,Miramonte Reservoir,Free Camping sites on the Lake for 14 days ,2018-07-17 00:00:00 UTC,/assets/icons/camping-ba93161fdbc528d499c6dd5debc56e188b989079b6c6a742b6a0ff9b94ec09f6.png,/assets/icons/camping-pin-fbff58852a525ae180b78f8f954e38eb0035d326550b8887e7e47dd6133aa493.png,/assets/icons/camping-pin_closed-c72f8255262c0ab2532692f447733aae42c2477ee666c1064bec57cbb3e42254.png,"{'Open': 'Yes', 'Electricity': 'No', 'Wifi': 'No', 'Kitchen': 'No', 'Restaurant': 'No', 'Showers': 'No', 'Water': 'No', 'Toilets': 'Pit Toilets', 'Big Rig Friendly': 'Yes', 'Tent Friendly': 'Yes', 'Pet Friendly': 'Yes', 'Sanitation Dump Station': 'Unknown'}",United States,Established Campground,"{'latitude': 37.96713422, 'longitude': -108.34240359, 'altitude': 2335.395751953125, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
259,70164,San Juan NF rd 566,"nice place well off road
 great views. big rig friendly. at 9100ft",2020-10-13 00:00:00 UTC,/assets/icons/wild-camp-f910ec32e5acbce82a3719ca8d1e4b9970f8682688f72d9d7978b27f628ebc61.png,/assets/icons/wild-camp-pin-e04fcb3c10cd4d39ab9eeaa3597ea3c567c95ee51b585cd3296caa6e4f5d85e1.png,/assets/icons/wild-camp-pin_closed-d099f816420d8b3102180bb85fadd97dff3e2be4bcc391f293909246111552d0.png,"{'Open': 'Yes', 'Electricity': 'No', 'Wifi': 'Yes - Slow', 'Kitchen': 'No', 'Restaurant': 'No', 'Showers': 'No', 'Water': 'No', 'Toilets': 'No', 'Big Rig Friendly': 'Yes', 'Tent Friendly': 'Yes', 'Pet Friendly': 'Yes'}",United States,Wild Camping,"{'latitude': 37.41412877, 'longitude': -108.19527296, 'altitude': 2763.0, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
260,74639,"Mesa Verde, Morefield Showers / Laundromat",When you paid the park entrance fee / or if you have an annual pass for the National Parks you can get a free shower here! Warm and nice ;)! Also a Coin Laundromat right here! Vesa Merde is a very interesting Park to visit! ,2020-05-28 00:00:00 UTC,/assets/icons/showers-a611dfc9845cb1a0da3e17abda6bbb50bf5e6ad6f75fff191e0fbeecffe95835.png,/assets/icons/showers-pin-21dfc2a98be56b04820bbea61b0155ad1245c3e7a334d3e97c27e67c682cfcae.png,/assets/icons/showers-pin_closed-6c9625e8fa1d650b175c3aab7dd6a5fb18476842d8d8b8d8885eedfbaa773456.png,"{'Open': 'Yes', 'Showers': 'Unknown'}",United States,Showers,"{'latitude': 37.298104162362684, 'longitude': -108.41571919630134, 'altitude': 2365.726406097412, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
261,75087,Shower - Rec Center,"City of Cortez Rec Center. $3.00 for a hot, clean shower with no time limit.",2021-09-22 00:00:00 UTC,/assets/icons/showers-a611dfc9845cb1a0da3e17abda6bbb50bf5e6ad6f75fff191e0fbeecffe95835.png,/assets/icons/showers-pin-21dfc2a98be56b04820bbea61b0155ad1245c3e7a334d3e97c27e67c682cfcae.png,/assets/icons/showers-pin_closed-6c9625e8fa1d650b175c3aab7dd6a5fb18476842d8d8b8d8885eedfbaa773456.png,"{'Open': 'Yes', 'Showers': 'Hot'}",United States,Showers,"{'latitude': 37.35265118, 'longitude': -108.56890885, 'altitude': 1907.111083984375, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
262,79258,"County Road R, San Juan NF",Camping at County Road R just off West Dolores River Road in San Juan National Forest. Quiet.,2018-10-08 00:00:00 UTC,/assets/icons/wild-camp-f910ec32e5acbce82a3719ca8d1e4b9970f8682688f72d9d7978b27f628ebc61.png,/assets/icons/wild-camp-pin-e04fcb3c10cd4d39ab9eeaa3597ea3c567c95ee51b585cd3296caa6e4f5d85e1.png,/assets/icons/wild-camp-pin_closed-d099f816420d8b3102180bb85fadd97dff3e2be4bcc391f293909246111552d0.png,"{'Open': 'Yes', 'Electricity': 'No', 'Wifi': 'No', 'Kitchen': 'No', 'Restaurant': 'No', 'Showers': 'No', 'Water': 'Natural Source', 'Toilets': 'No', 'Big Rig Friendly': 'Yes', 'Tent Friendly': 'Yes', 'Pet Friendly': 'Yes'}",United States,Wild Camping,"{'latitude': 37.66889, 'longitude': -108.32528, 'altitude': 2404.0, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
263,90078,Walmart,Free overnight parking. lots of other RVs parked there and a few skoolies. park at the back of the lot.,2021-12-06 00:00:00 UTC,/assets/icons/informal-camp-f07e54b9f95dac612a043295f5c02e5591f33428b6d68a6c46de38ba5a1aade3.png,/assets/icons/informal-camp-pin-b1d3eb9535e3e2b5a3879eb3e4b7085699fd9c3a87e3b12180db59c6b56341c7.png,/assets/icons/informal-camp-pin_closed-ef968ee9662ffab9572dc9d824ea12f85195ce07e793e39732eb1a88fb6f050f.png,"{'Open': 'Yes', 'Electricity': 'No', 'Wifi': 'Yes - Average', 'Kitchen': 'No', 'Restaurant': 'Yes', 'Showers': 'No', 'Water': 'Potable', 'Toilets': 'Running Water', 'Big Rig Friendly': 'Yes', 'Tent Friendly': 'No', 'Pet Friendly': 'Yes'}",United States,Informal Campsite,"{'latitude': 37.34631851, 'longitude': -108.56195764, 'altitude': 1838.0, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
264,90181,San Juan National Forest,Large open flat area. No facilities. Nice views into the river canyon. Some target shooting trash nearby.,2021-11-14 00:00:00 UTC,/assets/icons/wild-camp-f910ec32e5acbce82a3719ca8d1e4b9970f8682688f72d9d7978b27f628ebc61.png,/assets/icons/wild-camp-pin-e04fcb3c10cd4d39ab9eeaa3597ea3c567c95ee51b585cd3296caa6e4f5d85e1.png,/assets/icons/wild-camp-pin_closed-d099f816420d8b3102180bb85fadd97dff3e2be4bcc391f293909246111552d0.png,"{'Open': 'Yes', 'Electricity': 'No', 'Wifi': 'No', 'Kitchen': 'No', 'Restaurant': 'No', 'Showers': 'No', 'Water': 'No', 'Toilets': 'No', 'Big Rig Friendly': 'Yes', 'Tent Friendly': 'Yes', 'Pet Friendly': 'Yes'}",United States,Wild Camping,"{'latitude': 37.64469776, 'longitude': -108.71170678, 'altitude': 2196.52197265625, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
265,90719,By the river in San Juan NF,"Nice spot on the cottonwood road  directly at the river in the San Juan National Forest. Flat area, existing firering. Very quiet at night (you hear only the river). Road is not maintained until May 15th but is in very good condition. Free. ",2019-04-25 00:00:00 UTC,/assets/icons/wild-camp-f910ec32e5acbce82a3719ca8d1e4b9970f8682688f72d9d7978b27f628ebc61.png,/assets/icons/wild-camp-pin-e04fcb3c10cd4d39ab9eeaa3597ea3c567c95ee51b585cd3296caa6e4f5d85e1.png,/assets/icons/wild-camp-pin_closed-d099f816420d8b3102180bb85fadd97dff3e2be4bcc391f293909246111552d0.png,"{'Open': 'Yes', 'Electricity': 'No', 'Wifi': 'No', 'Kitchen': 'No', 'Restaurant': 'No', 'Showers': 'No', 'Water': 'Natural Source', 'Toilets': 'No', 'Big Rig Friendly': 'Yes', 'Tent Friendly': 'Yes', 'Pet Friendly': 'Yes'}",United States,Wild Camping,"{'latitude': 37.657975328185294, 'longitude': -108.31589800823188, 'altitude': 2340.0313081170825, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
266,90720,Roads closed during winter season,Forest Road 611 and Dunten Road (9 Mile connection to State Highway 145) are both closed during winter season. Opens at earliest May 15th (depending how much snow is still on the pass). We had to turn around ,2019-04-26 00:00:00 UTC,/assets/icons/warning-5656336764c66638f7291a6da767554a0845738ca77f79ccb5be23bbe127f7e2.png,/assets/icons/warning-pin-024ae500c0a5ac8a1555aff679f784e1922aabc3db3bccac78d2fbfd20bb27fa.png,/assets/icons/warning-pin_closed-08c91852440609fada9436871a0494f0376c5bde6a5a72c20e17fe0a9008c4ac.png,{'Open': 'Yes'},United States,Warning,"{'latitude': 37.7802, 'longitude': -108.08918, 'altitude': 2577.8, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
267,91163,La Mesa RV Park,"Nice quiet RV Park. Has showers, two restrooms, 36 or so RV spots. Has Laundry room on site. Has heater in very clean restrooms with multiple showers. Located next to a Conoco Gas station with Car wash. The RV park has hookups from what I can tell. Very clean and offers picnic tables. ",2021-11-18 00:00:00 UTC,/assets/icons/camping-ba93161fdbc528d499c6dd5debc56e188b989079b6c6a742b6a0ff9b94ec09f6.png,/assets/icons/camping-pin-fbff58852a525ae180b78f8f954e38eb0035d326550b8887e7e47dd6133aa493.png,/assets/icons/camping-pin_closed-c72f8255262c0ab2532692f447733aae42c2477ee666c1064bec57cbb3e42254.png,"{'Open': 'Yes', 'Electricity': 'Yes - At Sites', 'Wifi': 'Yes - Average', 'Kitchen': 'No', 'Restaurant': 'No', 'Showers': 'Warm', 'Water': 'Potable', 'Toilets': 'Running Water', 'Big Rig Friendly': 'No', 'Tent Friendly': 'Yes', 'Pet Friendly': 'Yes', 'Sanitation Dump Station': 'Yes'}",United States,Established Campground,"{'latitude': 37.35220659, 'longitude': -108.55587847, 'altitude': 1863.0, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
268,97910,Cortez Family Dentistry,"We must stop here during our travel because one of our child have a cavities.
The dentist and his crew was friendly and competent.
We recommand this place.
115 N Beech Street Cortez
Tel: 970 565 72 75",2019-06-26 00:00:00 UTC,/assets/icons/medical-8423ea51c9a06ae027496905fe8c224f0cafbc664ac202e4a184a3b37442aa6e.png,/assets/icons/medical-pin-9eeeb20f219a491dc0c85a2938bba5f17762fe181ab4086c5d0a9d5ed568b4b5.png,/assets/icons/medical-pin_closed-d1e98c779a3807c8171a3a5f0d81e461e149fa1c4a75ca988984b8a9c6448884.png,{'Open': 'Yes'},United States,Medical,"{'latitude': 37.35, 'longitude': -108.58395, 'altitude': 1843.0, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
269,98754,Rico Mine Shaft Inn,Small Hotel/Hostel with single and shared rooms with a communal kitchen. Very reasonable rates for this area.,2016-06-03 00:00:00 UTC,/assets/icons/hostel-55affa91418c65d0fd8b6c1462a043bbc0e24f5f0090df6249e48eb3242663f9.png,/assets/icons/hostel-pin-db850bd33d893099abc5eb4e873b0e8b8217da5fb0a33091616a81e623186771.png,/assets/icons/hostel-pin_closed-15e5876b9a36dfc36ff91b35e226f6a63a0829d14c9f9a502144936c603081ad.png,"{'Open': 'Yes', 'Electricity': 'Yes', 'Wifi': 'Yes - Unknown', 'Kitchen': 'Yes', 'Parking': 'Street Parking', 'Restaurant': 'No', 'Showers': 'Hot', 'Water': 'Potable', 'Toilets': 'Running Water', 'Big Rig Friendly': 'Yes', 'Tent Friendly': 'No', 'Pet Friendly': 'Unknown'}",United States,Hostel,"{'latitude': 37.69193, 'longitude': -108.03128, 'altitude': None, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
270,99519,Small Creek,"This site is just off the paved road.  Level, with  fire ring and small creek.  Decent Verizon reception. There are several sites in the general vicinity. ",2019-07-09 00:00:00 UTC,/assets/icons/wild-camp-f910ec32e5acbce82a3719ca8d1e4b9970f8682688f72d9d7978b27f628ebc61.png,/assets/icons/wild-camp-pin-e04fcb3c10cd4d39ab9eeaa3597ea3c567c95ee51b585cd3296caa6e4f5d85e1.png,/assets/icons/wild-camp-pin_closed-d099f816420d8b3102180bb85fadd97dff3e2be4bcc391f293909246111552d0.png,"{'Open': 'Yes', 'Electricity': 'No', 'Wifi': 'No', 'Kitchen': 'No', 'Restaurant': 'No', 'Showers': 'No', 'Water': 'No', 'Toilets': 'No', 'Big Rig Friendly': 'No', 'Tent Friendly': 'Yes', 'Pet Friendly': 'Yes'}",United States,Wild Camping,"{'latitude': 37.45249899, 'longitude': -108.22276448, 'altitude': 2642.015625, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
271,99775,Babbling brook ,Great by the trail campsite easily fit three rigs. Mosquitoes are out for a few hours around one and half hours off 160 and about thirty minutes back very limited camping on this road and the snow stays late in the year.4x4 high clearance needed ,2019-07-02 00:00:00 UTC,/assets/icons/wild-camp-f910ec32e5acbce82a3719ca8d1e4b9970f8682688f72d9d7978b27f628ebc61.png,/assets/icons/wild-camp-pin-e04fcb3c10cd4d39ab9eeaa3597ea3c567c95ee51b585cd3296caa6e4f5d85e1.png,/assets/icons/wild-camp-pin_closed-d099f816420d8b3102180bb85fadd97dff3e2be4bcc391f293909246111552d0.png,"{'Open': 'Yes', 'Electricity': 'No', 'Wifi': 'No', 'Kitchen': 'No', 'Restaurant': 'No', 'Showers': 'No', 'Water': 'Natural Source', 'Toilets': 'No', 'Big Rig Friendly': 'No', 'Tent Friendly': 'Yes', 'Pet Friendly': 'Yes'}",United States,Wild Camping,"{'latitude': 37.405757083333334, 'longitude': -108.13963119999998, 'altitude': 3238.0, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
